Time (s),BMS_State,BalancingMask0,Balancing_Limit,CellVoltage_1,CellVoltage_10,CellVoltage_11,CellVoltage_12,CellVoltage_13,CellVoltage_14,CellVoltage_15,CellVoltage_16,CellVoltage_17,CellVoltage_18,CellVoltage_19,CellVoltage_2,CellVoltage_20,CellVoltage_3,CellVoltage_4,CellVoltage_5,CellVoltage_6,CellVoltage_7,CellVoltage_8,CellVoltage_9,Charging_Info,Contactor_Command,Flag_Balancing_Active,IntTherm_1,IntTherm_2,IntTherm_3,IntTherm_4,IntTherm_5,IntTherm_6,IntTherm_7,IntTherm_8,Int_Temp_Delta,Int_Temp_Max,Int_Temp_Min,Pack_Current,SoC,VehicleState,Voltage_Delta,Voltage_Max,Voltage_Min
s,,,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,mV,,,,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,A,%,,mV,mV,mV
197.5269,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.5274,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.5283,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.5288,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.5292,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.5368,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.636,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.7362,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8128,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8132,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8137,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8166,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8171,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8175,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.818,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8185,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8194,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8199,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8204,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.8364,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
197.9364,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.0366,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1194,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1198,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1203,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1237,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1241,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1246,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.125,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1255,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1264,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1269,Active,256.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1274,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.1364,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.2368,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.336,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
198.4093,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4098,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4103,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4136,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4141,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4146,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.415,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4155,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4164,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4169,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.4174,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.436,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.5366,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.6367,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.72,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7205,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.721,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7239,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7243,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7248,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7252,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7257,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7266,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7271,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7276,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.7364,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.8363,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
198.9363,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.022750000000000003,93.98,Off,11.0,3311.0,3300.0
199.0078,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
199.0083,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
199.0087,Active,0.0,3100.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,0.0,3300.0,0.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3311.0,1.0,1.0,Active,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,25.0,25.0,-0.028440000000000003,93.98,Off,11.0,3311.0,3300.0
